Id,DateVac,State,Lga,Ward,OPVvialsRced,OPVVialsused,DPTvials recd,DPTvials Used,HepBvials recd,HepBvials Used,Measlesvials Recd,MeaslesvialsUsed,MESDiluentsRecd,MESDiluentsUsed,Yellowvials recd,Yellowvials Used,YFDiluentsRecd,YFDiluentsUsed,TTvials recd,TTvials Used,ADsyringeRecd,ADsyringeUsed,ReconsyringeRecd,ReconsyringeUsed,AEFI,uniqvac,IsmainRnd,IPVVials Rced,IPVVials Used,PCVvials recd,PCVvials Used
600,1-Jan-17,Kano,Tofa,Yalwa Karama,99,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaYalwa Karama01/01/2017IPD,TRUE,,,,
601,1-Jan-17,Kano,Ungogo,Ungogo,770,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoUngogo01/01/2017IPD,TRUE,,,,
602,1-Jan-17,Kano,Tsanyawa,Tatsan,336,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaTatsan01/01/2017IPD,TRUE,,,,
603,1-Jan-17,Kano,Tsanyawa,Kabagiwa,338,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaKabagiwa01/01/2017IPD,TRUE,,,,
604,1-Jan-17,Kano,Tsanyawa,Gurun,336,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaGurun01/01/2017IPD,TRUE,,,,
605,1-Jan-17,Kano,Tsanyawa,Gozarki,170,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaGozarki01/01/2017IPD,TRUE,,,,
606,1-Jan-17,Kano,Tsanyawa,Dunbulum,157,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaDunbulum01/01/2017IPD,TRUE,,,,
607,1-Jan-17,Kano,Tsanyawa,Daddarawa,260,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaDaddarawa01/01/2017IPD,TRUE,,,,
608,1-Jan-17,Kano,Tsanyawa,Yanganau,325,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaYanganau01/01/2017IPD,TRUE,,,,
609,1-Jan-17,Kano,Tofa,Yanoko,206,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaYanoko01/01/2017IPD,TRUE,,,,
610,1-Jan-17,Kano,Tsanyawa,Yankamaye,356,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaYankamaye01/01/2017IPD,TRUE,,,,
611,1-Jan-17,Kano,Tofa,Wangara,153,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaWangara01/01/2017IPD,TRUE,,,,
612,1-Jan-17,Kano,Tofa,Unguwar Rimi,185,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaUnguwar Rimi01/01/2017IPD,TRUE,,,,
613,1-Jan-17,Kano,Tofa,Tofa,259,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaTofa01/01/2017IPD,TRUE,,,,
614,1-Jan-17,Kano,Tofa,Langel,170,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaLangel01/01/2017IPD,TRUE,,,,
615,1-Jan-17,Kano,Tofa,Lambu,270,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaLambu01/01/2017IPD,TRUE,,,,
616,1-Jan-17,Kano,Tofa,Kwami,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaKwami01/01/2017IPD,TRUE,,,,
617,1-Jan-17,Kano,Tofa,Jauben Kudu,110,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaJauben Kudu01/01/2017IPD,TRUE,,,,
618,1-Jan-17,Kano,Tofa,Janguza,176,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaJanguza01/01/2017IPD,TRUE,,,,
619,1-Jan-17,Kano,Tofa,Yarimawa,155,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTofaYarimawa01/01/2017IPD,TRUE,,,,
620,1-Jan-17,Kano,Tudun Wada,Sabon Gari,441,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaSabon Gari01/01/2017IPD,TRUE,,,,
621,1-Jan-17,Kano,Ungogo,Rangaza,665,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoRangaza01/01/2017IPD,TRUE,,,,
622,1-Jan-17,Kano,Ungogo,Karo,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoKaro01/01/2017IPD,TRUE,,,,
623,1-Jan-17,Kano,Ungogo,Kadawa,890,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoKadawa01/01/2017IPD,TRUE,,,,
624,1-Jan-17,Kano,Ungogo,Gayawa,920,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoGayawa01/01/2017IPD,TRUE,,,,
625,1-Jan-17,Kano,Ungogo,Fanisau,560,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoFanisau01/01/2017IPD,TRUE,,,,
626,1-Jan-17,Kano,Ungogo,Bachirawa,1485,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoUngogoBachirawa01/01/2017IPD,TRUE,,,,
627,1-Jan-17,Kano,Tudun Wada,Yaryasa,465,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaYaryasa01/01/2017IPD,TRUE,,,,
628,1-Jan-17,Kano,Tsanyawa,Tsanyawa,277,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaTsanyawa01/01/2017IPD,TRUE,,,,
629,1-Jan-17,Kano,Tudun Wada,Shuwaki,359,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaShuwaki01/01/2017IPD,TRUE,,,,
630,1-Jan-17,Kano,Nassarawa,Kaura Goje,996,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoNassarawaKaura Goje01/01/2017IPD,TRUE,,,,
631,1-Jan-17,Kano,Tudun Wada,Nata-Ala,563,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaNata-Ala01/01/2017IPD,TRUE,,,,
632,1-Jan-17,Kano,Tudun Wada,Karefa,356,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaKarefa01/01/2017IPD,TRUE,,,,
633,1-Jan-17,Kano,Tudun Wada,Jita,320,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaJita01/01/2017IPD,TRUE,,,,
634,1-Jan-17,Kano,Tudun Wada,Jandutse,554,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaJandutse01/01/2017IPD,TRUE,,,,
635,1-Jan-17,Kano,Tudun Wada,Dalawa,356,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaDalawa01/01/2017IPD,TRUE,,,,
636,1-Jan-17,Kano,Tudun Wada,Burum-Burum,403,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaBurum-Burum01/01/2017IPD,TRUE,,,,
637,1-Jan-17,Kano,Tudun Wada,Baburi,504,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaBaburi01/01/2017IPD,TRUE,,,,
638,1-Jan-17,Kano,Tsanyawa,Zarogi,260,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTsanyawaZarogi01/01/2017IPD,TRUE,,,,
639,1-Jan-17,Kano,Tudun Wada,Tsohon Gari,409,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KanoTudun WadaTsohon Gari01/01/2017IPD,TRUE,,,,
640,1-Jan-17,Zamfara,Bungudu,Samawa,370,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduSamawa01/01/2017IPD,TRUE,,,,
641,1-Jan-17,Zamfara,Gummi,Gyalenge,613,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraGummiGyalenge01/01/2017IPD,TRUE,,,,
642,1-Jan-17,Zamfara,Bungudu,Bela Rawaiya,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduBela Rawaiya01/01/2017IPD,TRUE,,,,
643,1-Jan-17,Zamfara,Bungudu,Bingi North,676,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduBingi North01/01/2017IPD,TRUE,,,,
644,1-Jan-17,Zamfara,Bungudu,Bingi South,670,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduBingi South01/01/2017IPD,TRUE,,,,
645,1-Jan-17,Zamfara,Bungudu,Bungudu,937,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduBungudu01/01/2017IPD,TRUE,,,,
646,1-Jan-17,Zamfara,Bungudu,Furfuri Kwaikwai,815,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduFurfuri Kwaikwai01/01/2017IPD,TRUE,,,,
647,1-Jan-17,Zamfara,Bungudu,Gada Karakai,875,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduGada Karakai01/01/2017IPD,TRUE,,,,
648,1-Jan-17,Zamfara,Bukkuyum,Zarummai,439,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBukkuyumZarummai01/01/2017IPD,TRUE,,,,
649,1-Jan-17,Zamfara,Bungudu,Nahuche,890,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBunguduNahuche01/01/2017IPD,TRUE,,,,
650,1-Jan-17,Zamfara,Bukkuyum,Yashi,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZamfaraBukkuyumYashi01/01/2017IPD,TRUE,,,,
