Tally ID,State,Lga,Ward,DateImp,UNQWardRec,No_settlements,NCSchool,NoTeams,FPZERO,FPOTHER,NOHseVist,EligCild,HSEZERO,HSEOTHER,SP_QuranSch,SP_OtherSch,ImmChurch,OUT_other,TotalOUTSIDE,NONCompHH,NC_child,NCHHRevst,NCChildRevst,NCHHpend,NCchildpend,AbHH,AB_child,ABHHRevst,ABChildRevst,ABHHpend,ABchildpend,OTHZERO,OTHOTHER,TOTALOPV,6WKDPT1,6WKDPT2,6WKDPT3,12MTHDPT1,12MTHDPT2,12MTHDPT3,HepB1,HepB2,HepB3,MEASLESU1,MEASLESO1,YellowU1,YellowO1,TT1,TT2plus,VITAU1,VITAO1,PLUS1,PLUS2,PLUS3,Plus Name1,Plus name2,Plus Name3,GWD,AFP,IsmainRnd
36303687,Niger,Agwara,Kokoli,1-Jul-17,NigerAgwaraKOKOLI01/07/2017-1,6,0,6,0,0,1666,3498,19,2981,120,0,84,512,716,0,0,0,0,0,0,13,26,13,26,0,0,0,0,3723,17,13,15,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,,,,0,0,TRUE
7497374,Niger,Agwara,Mago,1-Jul-17,NigerAgwaraMago01/07/2017-1,8,0,8,0,92,1510,3028,35,3247,0,0,0,348,348,0,0,0,0,0,0,27,39,27,39,0,0,0,0,3726,30,18,23,0,0,0,15,0,0,23,0,17,0,28,13,0,0,0,0,0,,,,0,0,TRUE
3474864,Niger,Agwara,Papiri,1-Jul-17,NigerAgwaraPapiri01/07/2017-1,10,0,10,19,16,2519,4934,52,4681,10,0,123,173,306,0,0,0,0,0,0,36,51,36,51,0,0,0,0,5073,22,15,26,0,0,0,12,0,0,17,0,28,0,13,2,0,0,0,0,0,,,,0,0,TRUE
11499413,Niger,Agwara,Rofia,1-Jul-17,NigerAgwaraRofia01/07/2017-1,4,0,4,0,78,1050,3581,38,2865,0,0,76,554,630,0,0,0,0,0,0,11,15,11,15,0,0,0,0,3588,15,13,17,0,0,0,8,0,0,5,0,5,0,8,4,0,0,0,0,0,,,,0,0,TRUE
55884100,Niger,Agwara,Suteku,1-Jul-17,NigerAgwaraSuteku01/07/2017-1,3,0,3,0,12,1066,1932,13,1848,16,0,10,48,74,0,0,0,0,0,0,14,18,14,18,0,0,0,0,1952,25,14,28,0,0,0,21,0,0,17,0,17,0,5,9,0,0,0,0,0,,,,0,0,TRUE
54326263,Niger,Bida,Bariki,1-Jul-17,NigerBidaBariki01/07/2017-1,50,0,10,12,247,4884,7652,18,6295,311,310,231,1587,2439,0,0,0,0,0,0,30,37,30,37,0,0,0,0,9030,41,39,55,0,0,0,12,0,0,22,0,22,0,14,32,0,0,0,0,0,,,,0,0,TRUE
11306688,Niger,Bida,Chenian,1-Jul-17,NigerBidaChenian01/07/2017-1,52,0,12,10,158,4637,8766,12,7097,359,304,94,1066,1823,4,7,0,0,4,7,36,50,36,50,0,0,0,0,9138,42,33,35,0,0,0,9,0,0,26,0,26,0,12,20,0,0,0,0,0,,,,0,0,TRUE
53464088,Niger,Bida,Dokoza,1-Jul-17,NigerBidaDokoza01/07/2017-1,67,0,14,19,18,5908,11743,14,8406,1055,1536,370,380,3341,0,0,0,0,0,0,38,49,38,49,0,0,0,0,11833,46,31,25,0,0,0,29,0,0,51,12,541,0,0,0,0,0,0,0,0,,,,0,0,TRUE
50077093,Niger,Bida,Kyari,1-Jul-17,NigerBidaKyari01/07/2017-1,52,0,13,0,105,4294,6869,36,4606,591,176,0,1681,2448,31,47,30,46,1,1,20,27,20,27,0,0,0,0,7232,49,34,52,0,0,0,23,0,0,53,2,43,11,21,33,0,0,0,0,0,,,,0,0,TRUE
32036165,Niger,Bida,Landzun,1-Jul-17,NigerBidaLandzun01/07/2017-1,34,0,8,0,55,3300,8805,12,8383,196,45,0,285,526,0,0,0,0,0,0,20,31,20,31,0,0,0,0,8995,17,12,11,0,0,0,4,3,3,10,10,10,10,15,5,0,0,0,0,0,,,,0,0,TRUE
37814544,Niger,Bida,Masaba A,1-Jul-17,NigerBidaMasaba A01/07/2017-1,32,0,7,0,111,2003,3974,13,3448,203,22,0,209,434,0,0,0,0,0,0,40,54,39,53,1,1,0,0,4046,20,14,23,0,0,0,17,0,0,41,0,41,0,33,12,0,0,0,0,0,,,,0,0,TRUE
47371044,Niger,Bida,Masaba B,1-Jul-17,NigerBidaMasaba B01/07/2017-1,43,0,9,12,31,3975,7615,28,7391,97,50,0,62,209,1,2,1,2,0,0,28,41,28,41,0,0,0,0,7686,17,6,17,0,0,0,17,0,0,26,1,26,1,17,12,0,0,0,0,0,,,,0,0,TRUE
22444671,Niger,Bida,Masaga A,1-Jul-17,NigerBidaMasaga A01/07/2017-1,54,0,9,6,544,2861,7749,24,6283,161,176,43,720,1100,0,0,0,0,0,0,12,20,12,20,0,0,0,0,7953,26,19,14,0,0,0,17,0,0,25,0,25,0,23,20,0,0,0,0,0,,,,0,0,TRUE
39231833,Niger,Bida,Masaga B,1-Jul-17,NigerBidaMasaga B01/07/2017-1,32,0,8,6,189,2828,6082,16,5558,320,45,0,52,417,0,0,0,0,0,0,24,30,24,30,0,0,0,0,6200,36,9,25,0,0,0,0,0,0,58,2,58,2,43,23,0,0,0,0,0,,,,0,0,TRUE
34319194,Niger,Bida,Mayaki Ndejiya,1-Jul-17,NigerBidaMayaki Ndejiya01/07/2017-1,29,0,7,9,250,2456,4383,19,3614,427,46,15,47,535,1,1,1,1,0,0,37,44,37,44,0,0,0,0,4453,20,15,16,0,0,0,1,0,0,15,0,15,0,5,7,0,0,0,0,0,,,,0,0,TRUE
7333931,Niger,Bida,Nasarafu,1-Jul-17,NigerBidaNasarafu01/07/2017-1,49,0,12,0,50,4652,7756,32,6544,418,324,20,329,1091,0,0,0,0,0,0,15,21,15,21,0,0,0,0,7706,43,29,39,0,0,0,8,0,0,13,24,13,24,15,10,0,0,0,0,0,,,,0,0,TRUE
