Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 15-Jun 3 weeks KWARA KAIAMA,SIA,15-Jun,3 weeks,Kwara,Kaiama,,,,,,,,,,,,
SIA 15-Jun 3 weeks KWARA MORO,SIA,15-Jun,3 weeks,Kwara,Moro,,,,,,,,,,,,
SIA 15-Jun 3 weeks KWARA OFFA,SIA,15-Jun,3 weeks,Kwara,Offa,,,,,,,,,,,,
SIA 15-Jun 3 weeks KWARA OKE ERO,SIA,15-Jun,3 weeks,Kwara,Oke Ero,,,,,,,,,,,,
SIA 15-Jun 3 weeks KWARA OYUN,SIA,15-Jun,3 weeks,Kwara,Oyun,,,,,,,,,,,,
SIA 15-Jun 3 weeks KWARA PATEGI,SIA,15-Jun,3 weeks,Kwara,Pategi,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS AGEGE,SIA,15-Jun,3 weeks,Lagos,Agege,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS AJEROMI/IFELODUN,SIA,15-Jun,3 weeks,Lagos,Ajeromi/Ifelodun,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS ALIMOSHO,SIA,15-Jun,3 weeks,Lagos,Alimosho,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS AMUWO ODOFIN,SIA,15-Jun,3 weeks,Lagos,Amuwo Odofin,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS APAPA,SIA,15-Jun,3 weeks,Lagos,Apapa,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS BADAGRY,SIA,15-Jun,3 weeks,Lagos,Badagry,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS EPE,SIA,15-Jun,3 weeks,Lagos,Epe,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS ETI OSA,SIA,15-Jun,3 weeks,Lagos,Eti Osa,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS IBEJU LEKKI,SIA,15-Jun,3 weeks,Lagos,Ibeju Lekki,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS IFAKO/IJAYE,SIA,15-Jun,3 weeks,Lagos,Ifako/Ijaye,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS IKEJA,SIA,15-Jun,3 weeks,Lagos,Ikeja,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS IKORODU,SIA,15-Jun,3 weeks,Lagos,Ikorodu,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS KOSOFE,SIA,15-Jun,3 weeks,Lagos,Kosofe,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS LAGOS ISLAND,SIA,15-Jun,3 weeks,Lagos,Lagos Island,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS LAGOS MAINLAND,SIA,15-Jun,3 weeks,Lagos,Lagos Mainland,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS MUSHIN,SIA,15-Jun,3 weeks,Lagos,Mushin,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS OJO,SIA,15-Jun,3 weeks,Lagos,Ojo,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS OSHODI/ISOLO,SIA,15-Jun,3 weeks,Lagos,Oshodi/Isolo,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS SHOMOLU,SIA,15-Jun,3 weeks,Lagos,Shomolu,,,,,,,,,,,,
SIA 15-Jun 3 weeks LAGOS SURULERE,SIA,15-Jun,3 weeks,Lagos,Surulere,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA AKWANGA,SIA,15-Jun,3 weeks,Nasarawa,Akwanga,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA AWE,SIA,15-Jun,3 weeks,Nasarawa,Awe,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA DOMA,SIA,15-Jun,3 weeks,Nasarawa,Doma,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA KARU,SIA,15-Jun,3 weeks,Nasarawa,Karu,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA KEANA,SIA,15-Jun,3 weeks,Nasarawa,Keana,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA KEFFI,SIA,15-Jun,3 weeks,Nasarawa,Keffi,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA KOKONA,SIA,15-Jun,3 weeks,Nasarawa,Kokona,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA LAFIA,SIA,15-Jun,3 weeks,Nasarawa,Lafia,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA NASARAWA,SIA,15-Jun,3 weeks,Nasarawa,Nasarawa,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA NASARAWA EGON,SIA,15-Jun,3 weeks,Nasarawa,Nasarawa Egon,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA OBI,SIA,15-Jun,3 weeks,Nasarawa,Obi,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA TOTO,SIA,15-Jun,3 weeks,Nasarawa,Toto,,,,,,,,,,,,
SIA 15-Jun 3 weeks NASARAWA WAMBA,SIA,15-Jun,3 weeks,Nasarawa,Wamba,,,,,,,,,,,,
SIA 15-Jun 3 weeks NIGER AGAIE,SIA,15-Jun,3 weeks,Niger,Agaie,Yes,No,No,100%,No,No,No,No,No,Yes,No,No
SIA 15-Jun 3 weeks NIGER AGWARA,SIA,15-Jun,3 weeks,Niger,Agwara,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER BIDA,SIA,15-Jun,3 weeks,Niger,Bida,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER BORGU,SIA,15-Jun,3 weeks,Niger,Borgu,Yes,Yes,Yes,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER BOSSO,SIA,15-Jun,3 weeks,Niger,Bosso,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER CHANCHAGA,SIA,15-Jun,3 weeks,Niger,Chanchaga,Yes,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER EDATI,SIA,15-Jun,3 weeks,Niger,Edati,Yes,Yes,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER GBAKO,SIA,15-Jun,3 weeks,Niger,Gbako,No,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER GURARA,SIA,15-Jun,3 weeks,Niger,Gurara,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER KATCHA,SIA,15-Jun,3 weeks,Niger,Katcha,Yes,Yes,Yes,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER KONTAGORA,SIA,15-Jun,3 weeks,Niger,Kontagora,Yes,Yes,No,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER LAPAI,SIA,15-Jun,3 weeks,Niger,Lapai,No,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER LAVUN,SIA,15-Jun,3 weeks,Niger,Lavun,Yes,Yes,Yes,100%,Yes,No,No,Yes,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER MAGAMA,SIA,15-Jun,3 weeks,Niger,Magama,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER MARIGA,SIA,15-Jun,3 weeks,Niger,Mariga,No,Yes,No,0%,No,No,No,No,Yes,No,No,No
SIA 15-Jun 3 weeks NIGER MASHEGU,SIA,15-Jun,3 weeks,Niger,Mashegu,Yes,Yes,No,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER MOKWA,SIA,15-Jun,3 weeks,Niger,Mokwa,Yes,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jun 3 weeks NIGER MUYA,SIA,15-Jun,3 weeks,Niger,Muya,Yes,Yes,Yes,100%,Yes,No,No,No,No,Yes,No,No
SIA 15-Jun 3 weeks NIGER PAIKORO,SIA,15-Jun,3 weeks,Niger,Paikoro,Yes,Yes,No,0%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER RAFI,SIA,15-Jun,3 weeks,Niger,Rafi,Yes,No,No,0%,No,No,No,No,No,No,No,No
SIA 15-Jun 3 weeks NIGER RIJAU,SIA,15-Jun,3 weeks,Niger,Rijau,Yes,No,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER SHIRORO,SIA,15-Jun,3 weeks,Niger,Shiroro,No,Yes,No,100%,No,No,No,No,No,No,No,No
SIA 15-Jun 3 weeks NIGER SULEJA,SIA,15-Jun,3 weeks,Niger,Suleja,Yes,Yes,Yes,100%,Yes,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER TAFA,SIA,15-Jun,3 weeks,Niger,Tafa,Yes,Yes,No,100%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks NIGER WUSHISHI,SIA,15-Jun,3 weeks,Niger,Wushishi,Yes,Yes,No,0%,No,No,No,No,Yes,Yes,No,No
SIA 15-Jun 3 weeks OGUN ABEOKUTA NORTH,SIA,15-Jun,3 weeks,Ogun,Abeokuta North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN ABEOKUTA SOUTH,SIA,15-Jun,3 weeks,Ogun,Abeokuta South,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN ADO ODO/OTA,SIA,15-Jun,3 weeks,Ogun,Ado Odo/Ota,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN EWEKORO,SIA,15-Jun,3 weeks,Ogun,Ewekoro,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IFO,SIA,15-Jun,3 weeks,Ogun,Ifo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IJEBU EAST,SIA,15-Jun,3 weeks,Ogun,Ijebu East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IJEBU NORTH,SIA,15-Jun,3 weeks,Ogun,Ijebu North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IJEBU NORTH EAST,SIA,15-Jun,3 weeks,Ogun,Ijebu North East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IJEBU ODE,SIA,15-Jun,3 weeks,Ogun,Ijebu Ode,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IKENNE,SIA,15-Jun,3 weeks,Ogun,Ikenne,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IMEKO AFON,SIA,15-Jun,3 weeks,Ogun,Imeko Afon,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN IPOKIA,SIA,15-Jun,3 weeks,Ogun,Ipokia,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN OBAFEMI OWODE,SIA,15-Jun,3 weeks,Ogun,Obafemi Owode,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN ODEDA,SIA,15-Jun,3 weeks,Ogun,Odeda,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN ODOGBOLU,SIA,15-Jun,3 weeks,Ogun,Odogbolu,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN OGUN WATERSIDE,SIA,15-Jun,3 weeks,Ogun,Ogun Waterside,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN REMO NORTH,SIA,15-Jun,3 weeks,Ogun,Remo North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN SHAGAMU,SIA,15-Jun,3 weeks,Ogun,Shagamu,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN YEWA NORTH,SIA,15-Jun,3 weeks,Ogun,Yewa North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OGUN YEWA SOUTH,SIA,15-Jun,3 weeks,Ogun,Yewa South,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO AKOKO NORTH EAST,SIA,15-Jun,3 weeks,Ondo,Akoko North East,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO AKOKO NORTH WEST,SIA,15-Jun,3 weeks,Ondo,Akoko North West,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO AKOKO SOUTH EAST,SIA,15-Jun,3 weeks,Ondo,Akoko South East,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO AKOKO SOUTH WEST,SIA,15-Jun,3 weeks,Ondo,Akoko South West,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO AKURE NORTH,SIA,15-Jun,3 weeks,Ondo,Akure North,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO AKURE SOUTH,SIA,15-Jun,3 weeks,Ondo,Akure South,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO ESE ODO,SIA,15-Jun,3 weeks,Ondo,Ese Odo,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO IDANRE,SIA,15-Jun,3 weeks,Ondo,Idanre,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO IFEDORE,SIA,15-Jun,3 weeks,Ondo,Ifedore,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO ILAJE,SIA,15-Jun,3 weeks,Ondo,Ilaje,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO ILE OLUJI/OKEIGBO,SIA,15-Jun,3 weeks,Ondo,Ile Oluji/Okeigbo,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO IRELE,SIA,15-Jun,3 weeks,Ondo,Irele,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO ODIGBO,SIA,15-Jun,3 weeks,Ondo,Odigbo,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO OKITIPUPA,SIA,15-Jun,3 weeks,Ondo,Okitipupa,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO ONDO EAST,SIA,15-Jun,3 weeks,Ondo,Ondo East,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO ONDO WEST,SIA,15-Jun,3 weeks,Ondo,Ondo West,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO OSE,SIA,15-Jun,3 weeks,Ondo,Ose,,,,,,,,,,,,
SIA 15-Jun 3 weeks ONDO OWO,SIA,15-Jun,3 weeks,Ondo,Owo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN AIYEDADE,SIA,15-Jun,3 weeks,Osun,Aiyedade,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN AIYEDIRE,SIA,15-Jun,3 weeks,Osun,Aiyedire,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ATAKUNMOSA EAST,SIA,15-Jun,3 weeks,Osun,Atakunmosa East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ATAKUNMOSA WEST,SIA,15-Jun,3 weeks,Osun,Atakunmosa West,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN BOLUWADURO,SIA,15-Jun,3 weeks,Osun,Boluwaduro,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN BORIPE,SIA,15-Jun,3 weeks,Osun,Boripe,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN EDE NORTH,SIA,15-Jun,3 weeks,Osun,Ede North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN EDE SOUTH,SIA,15-Jun,3 weeks,Osun,Ede South,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN EGBEDORE,SIA,15-Jun,3 weeks,Osun,Egbedore,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN EJIGBO,SIA,15-Jun,3 weeks,Osun,Ejigbo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IFE CENTRAL,SIA,15-Jun,3 weeks,Osun,Ife Central,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IFE EAST,SIA,15-Jun,3 weeks,Osun,Ife East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IFE NORTH,SIA,15-Jun,3 weeks,Osun,Ife North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IFE SOUTH,SIA,15-Jun,3 weeks,Osun,Ife South,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IFEDAYO,SIA,15-Jun,3 weeks,Osun,Ifedayo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IFELODUN,SIA,15-Jun,3 weeks,Osun,Ifelodun,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ILA,SIA,15-Jun,3 weeks,Osun,Ila,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ILESHA EAST,SIA,15-Jun,3 weeks,Osun,Ilesha East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ILESHA WEST,SIA,15-Jun,3 weeks,Osun,Ilesha West,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IREPODUN,SIA,15-Jun,3 weeks,Osun,Irepodun,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IREWOLE,SIA,15-Jun,3 weeks,Osun,Irewole,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ISOKAN,SIA,15-Jun,3 weeks,Osun,Isokan,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN IWO,SIA,15-Jun,3 weeks,Osun,Iwo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN OBOKUN,SIA,15-Jun,3 weeks,Osun,Obokun,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ODO OTIN,SIA,15-Jun,3 weeks,Osun,Odo Otin,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN OLA OLUWA,SIA,15-Jun,3 weeks,Osun,Ola Oluwa,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN OLORUNDA,SIA,15-Jun,3 weeks,Osun,Olorunda,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN ORIADE,SIA,15-Jun,3 weeks,Osun,Oriade,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN OROLU,SIA,15-Jun,3 weeks,Osun,Orolu,,,,,,,,,,,,
SIA 15-Jun 3 weeks OSUN OSOGBO,SIA,15-Jun,3 weeks,Osun,Osogbo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO AFIJIO,SIA,15-Jun,3 weeks,Oyo,Afijio,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO AKINYELE,SIA,15-Jun,3 weeks,Oyo,Akinyele,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO ATIBA,SIA,15-Jun,3 weeks,Oyo,Atiba,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO ATISBO,SIA,15-Jun,3 weeks,Oyo,Atisbo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO EGBEDA,SIA,15-Jun,3 weeks,Oyo,Egbeda,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBADAN NORTH,SIA,15-Jun,3 weeks,Oyo,Ibadan North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBADAN NORTH EAST,SIA,15-Jun,3 weeks,Oyo,Ibadan North East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBADAN NORTH WEST,SIA,15-Jun,3 weeks,Oyo,Ibadan North West,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBADAN SOUTH EAST,SIA,15-Jun,3 weeks,Oyo,Ibadan South East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBADAN SOUTH WEST,SIA,15-Jun,3 weeks,Oyo,Ibadan South West,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBARAPA CENTRAL,SIA,15-Jun,3 weeks,Oyo,Ibarapa Central,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBARAPA EAST,SIA,15-Jun,3 weeks,Oyo,Ibarapa East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IBARAPA NORTH,SIA,15-Jun,3 weeks,Oyo,Ibarapa North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IDO,SIA,15-Jun,3 weeks,Oyo,Ido,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IREPO,SIA,15-Jun,3 weeks,Oyo,Irepo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO ISEYIN,SIA,15-Jun,3 weeks,Oyo,Iseyin,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO ITESIWAJU,SIA,15-Jun,3 weeks,Oyo,Itesiwaju,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO IWAJOWA,SIA,15-Jun,3 weeks,Oyo,Iwajowa,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO KAJOLA,SIA,15-Jun,3 weeks,Oyo,Kajola,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO LAGELU,SIA,15-Jun,3 weeks,Oyo,Lagelu,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO OGBOMOSHO NORTH,SIA,15-Jun,3 weeks,Oyo,Ogbomosho North,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO OGBOMOSHO SOUTH,SIA,15-Jun,3 weeks,Oyo,Ogbomosho South,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO OGO OLUWA,SIA,15-Jun,3 weeks,Oyo,Ogo Oluwa,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO OLORUNSOGO,SIA,15-Jun,3 weeks,Oyo,Olorunsogo,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO OLUYOLE,SIA,15-Jun,3 weeks,Oyo,Oluyole,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO ONA ARA,SIA,15-Jun,3 weeks,Oyo,Ona Ara,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO ORELOPE,SIA,15-Jun,3 weeks,Oyo,Orelope,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO ORI IRE,SIA,15-Jun,3 weeks,Oyo,Ori Ire,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO OYO EAST,SIA,15-Jun,3 weeks,Oyo,Oyo East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO OYO WEST,SIA,15-Jun,3 weeks,Oyo,Oyo West,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO SAKI EAST,SIA,15-Jun,3 weeks,Oyo,Saki East,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO SAKI WEST,SIA,15-Jun,3 weeks,Oyo,Saki West,,,,,,,,,,,,
SIA 15-Jun 3 weeks OYO SURULERE,SIA,15-Jun,3 weeks,Oyo,Surulere,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU BARKIN LADI,SIA,15-Jun,3 weeks,Plateau,Barkin Ladi,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU BASSA,SIA,15-Jun,3 weeks,Plateau,Bassa,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU BOKKOS,SIA,15-Jun,3 weeks,Plateau,Bokkos,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU JOS EAST,SIA,15-Jun,3 weeks,Plateau,Jos East,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU JOS NORTH,SIA,15-Jun,3 weeks,Plateau,Jos North,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU JOS SOUTH,SIA,15-Jun,3 weeks,Plateau,Jos South,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU KANAM,SIA,15-Jun,3 weeks,Plateau,Kanam,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU KANKE,SIA,15-Jun,3 weeks,Plateau,Kanke,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU LANGTANG NORTH,SIA,15-Jun,3 weeks,Plateau,Langtang North,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU LANGTANG SOUTH,SIA,15-Jun,3 weeks,Plateau,Langtang South,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU MANGU,SIA,15-Jun,3 weeks,Plateau,Mangu,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU MIKANG,SIA,15-Jun,3 weeks,Plateau,Mikang,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU PANKSHIN,SIA,15-Jun,3 weeks,Plateau,Pankshin,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU QUA'AN PAN,SIA,15-Jun,3 weeks,Plateau,Qua'an Pan,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU RIYOM,SIA,15-Jun,3 weeks,Plateau,Riyom,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU SHENDAM,SIA,15-Jun,3 weeks,Plateau,Shendam,,,,,,,,,,,,
SIA 15-Jun 3 weeks PLATEAU WASE,SIA,15-Jun,3 weeks,Plateau,Wase,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS ABUA/ODUAL,SIA,15-Jun,3 weeks,Rivers,Abua/Odual,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS AHOADA EAST,SIA,15-Jun,3 weeks,Rivers,Ahoada East,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS AHOADA WEST,SIA,15-Jun,3 weeks,Rivers,Ahoada West,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS AKUKU TORU,SIA,15-Jun,3 weeks,Rivers,Akuku Toru,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS ANDONI,SIA,15-Jun,3 weeks,Rivers,Andoni,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS ASARI-TORU,SIA,15-Jun,3 weeks,Rivers,Asari-Toru,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS BONNY,SIA,15-Jun,3 weeks,Rivers,Bonny,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS DEGEMA,SIA,15-Jun,3 weeks,Rivers,Degema,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS ELEME,SIA,15-Jun,3 weeks,Rivers,Eleme,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS EMUOHA,SIA,15-Jun,3 weeks,Rivers,Emuoha,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS ETCHE,SIA,15-Jun,3 weeks,Rivers,Etche,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS GOKANA,SIA,15-Jun,3 weeks,Rivers,Gokana,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS IKWERRE,SIA,15-Jun,3 weeks,Rivers,Ikwerre,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS KHANA,SIA,15-Jun,3 weeks,Rivers,Khana,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS OBIO/AKPOR,SIA,15-Jun,3 weeks,Rivers,Obio/Akpor,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS OGBA/EGBEMA/NDONI,SIA,15-Jun,3 weeks,Rivers,Ogba/Egbema/Ndoni,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS OGU BOLO,SIA,15-Jun,3 weeks,Rivers,Ogu Bolo,,,,,,,,,,,,
SIA 15-Jun 3 weeks RIVERS OKRIKA,SIA,15-Jun,3 weeks,Rivers,Okrika,,,,,,,,,,,,
