Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
OBR 16-Oct 2 weeks OYO ORI IRE,OBR,16-Oct,2 weeks,Oyo,Ori Ire,,,,,,,,,,,,
OBR 16-Oct 2 weeks OYO OYO EAST,OBR,16-Oct,2 weeks,Oyo,Oyo East,,,,,,,,,,,,
OBR 16-Oct 2 weeks OYO OYO WEST,OBR,16-Oct,2 weeks,Oyo,Oyo West,,,,,,,,,,,,
OBR 16-Oct 2 weeks OYO SAKI EAST,OBR,16-Oct,2 weeks,Oyo,Saki East,,,,,,,,,,,,
OBR 16-Oct 2 weeks OYO SAKI WEST,OBR,16-Oct,2 weeks,Oyo,Saki West,,,,,,,,,,,,
OBR 16-Oct 2 weeks OYO SURULERE,OBR,16-Oct,2 weeks,Oyo,Surulere,,,,,,,,,,,,
OBR 16-Oct 2 weeks PLATEAU BARKIN LADI,OBR,16-Oct,2 weeks,Plateau,Barkin Ladi,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU BASSA,OBR,16-Oct,2 weeks,Plateau,Bassa,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU BOKKOS,OBR,16-Oct,2 weeks,Plateau,Bokkos,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU JOS EAST,OBR,16-Oct,2 weeks,Plateau,Jos East,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU JOS NORTH,OBR,16-Oct,2 weeks,Plateau,Jos North,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU JOS SOUTH,OBR,16-Oct,2 weeks,Plateau,Jos South,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU KANAM,OBR,16-Oct,2 weeks,Plateau,Kanam,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU KANKE,OBR,16-Oct,2 weeks,Plateau,Kanke,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU LANGTANG NORTH,OBR,16-Oct,2 weeks,Plateau,Langtang North,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU LANGTANG SOUTH,OBR,16-Oct,2 weeks,Plateau,Langtang South,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU MANGU,OBR,16-Oct,2 weeks,Plateau,Mangu,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU MIKANG,OBR,16-Oct,2 weeks,Plateau,Mikang,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU PANKSHIN,OBR,16-Oct,2 weeks,Plateau,Pankshin,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU QUA'AN PAN,OBR,16-Oct,2 weeks,Plateau,Qua'an Pan,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU RIYOM,OBR,16-Oct,2 weeks,Plateau,Riyom,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU SHENDAM,OBR,16-Oct,2 weeks,Plateau,Shendam,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks PLATEAU WASE,OBR,16-Oct,2 weeks,Plateau,Wase,Yes,Yes,No,100%,Yes,Yes,No,No,Yes,Yes,No,No
OBR 16-Oct 2 weeks RIVERS ABUA/ODUAL,OBR,16-Oct,2 weeks,Rivers,Abua/Odual,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS AHOADA EAST,OBR,16-Oct,2 weeks,Rivers,Ahoada East,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS AHOADA WEST,OBR,16-Oct,2 weeks,Rivers,Ahoada West,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS AKUKU TORU,OBR,16-Oct,2 weeks,Rivers,Akuku Toru,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS ANDONI,OBR,16-Oct,2 weeks,Rivers,Andoni,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS ASARI-TORU,OBR,16-Oct,2 weeks,Rivers,Asari-Toru,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS BONNY,OBR,16-Oct,2 weeks,Rivers,Bonny,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS DEGEMA,OBR,16-Oct,2 weeks,Rivers,Degema,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS ELEME,OBR,16-Oct,2 weeks,Rivers,Eleme,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS EMUOHA,OBR,16-Oct,2 weeks,Rivers,Emuoha,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS ETCHE,OBR,16-Oct,2 weeks,Rivers,Etche,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS GOKANA,OBR,16-Oct,2 weeks,Rivers,Gokana,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS IKWERRE,OBR,16-Oct,2 weeks,Rivers,Ikwerre,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS KHANA,OBR,16-Oct,2 weeks,Rivers,Khana,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS OBIO/AKPOR,OBR,16-Oct,2 weeks,Rivers,Obio/Akpor,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS OGBA/EGBEMA/NDONI,OBR,16-Oct,2 weeks,Rivers,Ogba/Egbema/Ndoni,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS OGU BOLO,OBR,16-Oct,2 weeks,Rivers,Ogu Bolo,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS OKRIKA,OBR,16-Oct,2 weeks,Rivers,Okrika,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS OMUMMA,OBR,16-Oct,2 weeks,Rivers,Omumma,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS OPOBO/NKORO,OBR,16-Oct,2 weeks,Rivers,Opobo/Nkoro,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS OYIGBO,OBR,16-Oct,2 weeks,Rivers,Oyigbo,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS PORT-HARCOURT,OBR,16-Oct,2 weeks,Rivers,Port-Harcourt,,,,,,,,,,,,
OBR 16-Oct 2 weeks RIVERS TAI,OBR,16-Oct,2 weeks,Rivers,Tai,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO BINJI,OBR,16-Oct,2 weeks,Sokoto,Binji,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO BODINGA,OBR,16-Oct,2 weeks,Sokoto,Bodinga,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO DANGE-SHUNI,OBR,16-Oct,2 weeks,Sokoto,Dange-Shuni,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO GADA,OBR,16-Oct,2 weeks,Sokoto,Gada,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO GORONYO,OBR,16-Oct,2 weeks,Sokoto,Goronyo,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO GUDU,OBR,16-Oct,2 weeks,Sokoto,Gudu,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO GWADABAWA,OBR,16-Oct,2 weeks,Sokoto,Gwadabawa,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO ILLELA,OBR,16-Oct,2 weeks,Sokoto,Illela,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO ISA,OBR,16-Oct,2 weeks,Sokoto,Isa,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO KEBBE,OBR,16-Oct,2 weeks,Sokoto,Kebbe,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO KWARE,OBR,16-Oct,2 weeks,Sokoto,Kware,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO RABAH,OBR,16-Oct,2 weeks,Sokoto,Rabah,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO SABON BIRNI,OBR,16-Oct,2 weeks,Sokoto,Sabon Birni,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO SHAGARI,OBR,16-Oct,2 weeks,Sokoto,Shagari,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO SILAME,OBR,16-Oct,2 weeks,Sokoto,Silame,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO SOKOTO NORTH,OBR,16-Oct,2 weeks,Sokoto,Sokoto North,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO SOKOTO SOUTH,OBR,16-Oct,2 weeks,Sokoto,Sokoto South,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO TAMBUWAL,OBR,16-Oct,2 weeks,Sokoto,Tambuwal,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO TANGAZA,OBR,16-Oct,2 weeks,Sokoto,Tangaza,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO TURETA,OBR,16-Oct,2 weeks,Sokoto,Tureta,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO WAMAKO,OBR,16-Oct,2 weeks,Sokoto,Wamako,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO WURNO,OBR,16-Oct,2 weeks,Sokoto,Wurno,,,,,,,,,,,,
OBR 16-Oct 2 weeks SOKOTO YABO,OBR,16-Oct,2 weeks,Sokoto,Yabo,,,,,,,,,,,,
OBR 16-Oct 2 weeks YOBE BARDE,OBR,16-Oct,2 weeks,Yobe,Barde,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE BORSARI,OBR,16-Oct,2 weeks,Yobe,Borsari,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE DAMATURU,OBR,16-Oct,2 weeks,Yobe,Damaturu,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE FIKA,OBR,16-Oct,2 weeks,Yobe,Fika,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE FUNE,OBR,16-Oct,2 weeks,Yobe,Fune,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE GEIDAM,OBR,16-Oct,2 weeks,Yobe,Geidam,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE GUJBA,OBR,16-Oct,2 weeks,Yobe,Gujba,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE GULANI,OBR,16-Oct,2 weeks,Yobe,Gulani,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE JAKUSKO,OBR,16-Oct,2 weeks,Yobe,Jakusko,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE KARASUWA,OBR,16-Oct,2 weeks,Yobe,Karasuwa,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE MACHINA,OBR,16-Oct,2 weeks,Yobe,Machina,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE NANGERE,OBR,16-Oct,2 weeks,Yobe,Nangere,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE NGURU,OBR,16-Oct,2 weeks,Yobe,Nguru,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE POTISKUM,OBR,16-Oct,2 weeks,Yobe,Potiskum,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE TARMUA,OBR,16-Oct,2 weeks,Yobe,Tarmua,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE YUNUSARI,OBR,16-Oct,2 weeks,Yobe,Yunusari,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks YOBE YUSUFARI,OBR,16-Oct,2 weeks,Yobe,Yusufari,Yes,Yes,Yes,100%,No,No,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA ANKA,OBR,16-Oct,2 weeks,Zamfara,Anka,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA BAKURA,OBR,16-Oct,2 weeks,Zamfara,Bakura,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA BIRNIN MAGAJI/KIYAW,OBR,16-Oct,2 weeks,Zamfara,Birnin Magaji/Kiyaw,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA BUKKUYUM,OBR,16-Oct,2 weeks,Zamfara,Bukkuyum,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA BUNGUDU,OBR,16-Oct,2 weeks,Zamfara,Bungudu,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA GUMMI,OBR,16-Oct,2 weeks,Zamfara,Gummi,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA GUSAU,OBR,16-Oct,2 weeks,Zamfara,Gusau,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA KAURA NAMODA,OBR,16-Oct,2 weeks,Zamfara,Kaura Namoda,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA MARADUN,OBR,16-Oct,2 weeks,Zamfara,Maradun,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA MARU,OBR,16-Oct,2 weeks,Zamfara,Maru,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA SHINKAFI,OBR,16-Oct,2 weeks,Zamfara,Shinkafi,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA TALATA MAFARA,OBR,16-Oct,2 weeks,Zamfara,Talata Mafara,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA TSAFE,OBR,16-Oct,2 weeks,Zamfara,Tsafe,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks ZAMFARA ZURMI,OBR,16-Oct,2 weeks,Zamfara,Zurmi,Yes,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,No,No
OBR 16-Oct 2 weeks TARABA ARDO-KOLA,OBR,16-Oct,2 weeks,Taraba,Ardo-Kola,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA BALI,OBR,16-Oct,2 weeks,Taraba,Bali,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA DONGA,OBR,16-Oct,2 weeks,Taraba,Donga,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA GASHAKA,OBR,16-Oct,2 weeks,Taraba,Gashaka,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA GASSOL,OBR,16-Oct,2 weeks,Taraba,Gassol,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA IBI,OBR,16-Oct,2 weeks,Taraba,Ibi,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA JALINGO,OBR,16-Oct,2 weeks,Taraba,Jalingo,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA KARIM LAMIDO,OBR,16-Oct,2 weeks,Taraba,Karim Lamido,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA KURMI,OBR,16-Oct,2 weeks,Taraba,Kurmi,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA LAU,OBR,16-Oct,2 weeks,Taraba,Lau,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA SARDAUNA,OBR,16-Oct,2 weeks,Taraba,Sardauna,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA TAKUM,OBR,16-Oct,2 weeks,Taraba,Takum,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA USSA,OBR,16-Oct,2 weeks,Taraba,Ussa,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA WUKARI,OBR,16-Oct,2 weeks,Taraba,Wukari,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA YORRO,OBR,16-Oct,2 weeks,Taraba,Yorro,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 2 weeks TARABA ZING,OBR,16-Oct,2 weeks,Taraba,Zing,No,Yes,Yes,100%,No,No,No,No,No,No,No,No
OBR 16-Oct 1 week ABIA ABA NORTH,OBR,16-Oct,1 week,Abia,Aba North,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA ABA SOUTH,OBR,16-Oct,1 week,Abia,Aba South,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA AROCHUKWU,OBR,16-Oct,1 week,Abia,Arochukwu,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA BENDE,OBR,16-Oct,1 week,Abia,Bende,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA IKWUANO,OBR,16-Oct,1 week,Abia,Ikwuano,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA ISIALA-NGWA NORTH,OBR,16-Oct,1 week,Abia,Isiala-Ngwa North,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA ISIALA-NGWA SOUTH,OBR,16-Oct,1 week,Abia,Isiala-Ngwa South,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA ISUIKWUATO,OBR,16-Oct,1 week,Abia,Isuikwuato,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA OBI NWGA,OBR,16-Oct,1 week,Abia,Obi Nwga,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA OHAFIA,OBR,16-Oct,1 week,Abia,Ohafia,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA OSISIOMA NGWA,OBR,16-Oct,1 week,Abia,Osisioma Ngwa,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA UGWUNAGBO,OBR,16-Oct,1 week,Abia,Ugwunagbo,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA UKWA EAST,OBR,16-Oct,1 week,Abia,Ukwa East,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA UKWA WEST,OBR,16-Oct,1 week,Abia,Ukwa West,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA UMUAHIA NORTH,OBR,16-Oct,1 week,Abia,Umuahia North,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA UMUAHIA SOUTH,OBR,16-Oct,1 week,Abia,Umuahia South,,,,,,,,,,,,
OBR 16-Oct 1 week ABIA UMU-NNEOCHI,OBR,16-Oct,1 week,Abia,Umu-Nneochi,,,,,,,,,,,,
OBR 16-Oct 1 week ADAMAWA DEMSA,OBR,16-Oct,1 week,Adamawa,Demsa,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA FUFORE,OBR,16-Oct,1 week,Adamawa,Fufore,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA GANYE,OBR,16-Oct,1 week,Adamawa,Ganye,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA GIRIE,OBR,16-Oct,1 week,Adamawa,Girie,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA GOMBI,OBR,16-Oct,1 week,Adamawa,Gombi,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA GUYUK,OBR,16-Oct,1 week,Adamawa,Guyuk,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA HONG,OBR,16-Oct,1 week,Adamawa,Hong,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA JADA,OBR,16-Oct,1 week,Adamawa,Jada,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA LARMURDE,OBR,16-Oct,1 week,Adamawa,Larmurde,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA MADAGALI,OBR,16-Oct,1 week,Adamawa,Madagali,No,Yes,Yes,60%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA MAIHA,OBR,16-Oct,1 week,Adamawa,Maiha,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA MAYO-BELWA,OBR,16-Oct,1 week,Adamawa,Mayo-Belwa,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA MICHIKA,OBR,16-Oct,1 week,Adamawa,Michika,No,Yes,Yes,50%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA MUBI NORTH,OBR,16-Oct,1 week,Adamawa,Mubi North,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA MUBI SOUTH,OBR,16-Oct,1 week,Adamawa,Mubi South,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA NUMAN,OBR,16-Oct,1 week,Adamawa,Numan,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA SHELLENG,OBR,16-Oct,1 week,Adamawa,Shelleng,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA SONG,OBR,16-Oct,1 week,Adamawa,Song,No,Yes,Yes,91%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA TEUNGO,OBR,16-Oct,1 week,Adamawa,Teungo,No,Yes,Yes,100%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA YOLA NORTH,OBR,16-Oct,1 week,Adamawa,Yola North,No,Yes,Yes,91%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week ADAMAWA YOLA SOUTH,OBR,16-Oct,1 week,Adamawa,Yola South,No,Yes,Yes,91%,Yes,Yes,No,Yes,Yes,Yes,,
OBR 16-Oct 1 week AKWA IBOM ABAK,OBR,16-Oct,1 week,Akwa Ibom,Abak,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM EASTERN OBOLO,OBR,16-Oct,1 week,Akwa Ibom,Eastern Obolo,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM EKET,OBR,16-Oct,1 week,Akwa Ibom,Eket,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM ESIT EKET,OBR,16-Oct,1 week,Akwa Ibom,Esit Eket,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM ESSIEN UDIM,OBR,16-Oct,1 week,Akwa Ibom,Essien Udim,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM ETIM EKPO,OBR,16-Oct,1 week,Akwa Ibom,Etim Ekpo,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM ETINAN,OBR,16-Oct,1 week,Akwa Ibom,Etinan,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM IBENO,OBR,16-Oct,1 week,Akwa Ibom,Ibeno,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM IBESIKPO ASUTAN,OBR,16-Oct,1 week,Akwa Ibom,Ibesikpo Asutan,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM IBIONO IBOM,OBR,16-Oct,1 week,Akwa Ibom,Ibiono Ibom,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM IKA,OBR,16-Oct,1 week,Akwa Ibom,Ika,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM IKONO,OBR,16-Oct,1 week,Akwa Ibom,Ikono,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM IKOT ABASI,OBR,16-Oct,1 week,Akwa Ibom,Ikot Abasi,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM IKOT EKPENE,OBR,16-Oct,1 week,Akwa Ibom,Ikot Ekpene,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM INI,OBR,16-Oct,1 week,Akwa Ibom,Ini,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM ITU,OBR,16-Oct,1 week,Akwa Ibom,Itu,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM MBO,OBR,16-Oct,1 week,Akwa Ibom,Mbo,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM MKPAT ENIN,OBR,16-Oct,1 week,Akwa Ibom,Mkpat Enin,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM NSIT ATAI,OBR,16-Oct,1 week,Akwa Ibom,Nsit Atai,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM NSIT IBOM,OBR,16-Oct,1 week,Akwa Ibom,Nsit Ibom,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM NSIT UBIUM,OBR,16-Oct,1 week,Akwa Ibom,Nsit Ubium,,,,,,,,,,,,
OBR 16-Oct 1 week AKWA IBOM OBOT AKARA,OBR,16-Oct,1 week,Akwa Ibom,Obot Akara,,,,,,,,,,,,
