Id,Campaign Type,IPDs Round,Timeline,State,LGA,Social mobilization plan/implementation,High risk Operational Plan,Evidence of LGA task force meeting,Meeting of Ward selection Committees to review performance,Updated micro-plan,Training Plan implementation,Social mobilization funds received at LGA Level,Border synchronization planning meeting,Security agents conducted assessment,IPD plan adjusted based on security assessment (if applicable),Logistics funds received,LGAs/State counterpart funding received
SIA 17-Oct 2 weeks ENUGU IGBO-EZE-NORTH,SIA,17-Oct,2 weeks,Enugu,Igbo-Eze-North,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU IGBO-EZE-SOUTH,SIA,17-Oct,2 weeks,Enugu,Igbo-Eze-South,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU ISI-UZO,SIA,17-Oct,2 weeks,Enugu,Isi-Uzo,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU NKANU EAST,SIA,17-Oct,2 weeks,Enugu,Nkanu East,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU NKANU WEST,SIA,17-Oct,2 weeks,Enugu,Nkanu West,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU NSUKKA,SIA,17-Oct,2 weeks,Enugu,Nsukka,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU OJI-RIVER,SIA,17-Oct,2 weeks,Enugu,Oji-River,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU UDENU,SIA,17-Oct,2 weeks,Enugu,Udenu,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU UDI,SIA,17-Oct,2 weeks,Enugu,Udi,,,,,,,,,,,,
SIA 17-Oct 2 weeks ENUGU UZO-UWANI,SIA,17-Oct,2 weeks,Enugu,Uzo-Uwani,,,,,,,,,,,,
SIA 17-Oct 2 weeks FCT ABAJI,SIA,17-Oct,2 weeks,Fct,Abaji,,,,,,,,,,,,
SIA 17-Oct 2 weeks FCT BWARI,SIA,17-Oct,2 weeks,Fct,Bwari,,,,,,,,,,,,
SIA 17-Oct 2 weeks FCT GWAGWALADA,SIA,17-Oct,2 weeks,Fct,Gwagwalada,,,,,,,,,,,,
SIA 17-Oct 2 weeks FCT KUJE,SIA,17-Oct,2 weeks,Fct,Kuje,,,,,,,,,,,,
SIA 17-Oct 2 weeks FCT KWALI,SIA,17-Oct,2 weeks,Fct,Kwali,,,,,,,,,,,,
SIA 17-Oct 2 weeks FCT MUNICIPAL AREA COUNCIL,SIA,17-Oct,2 weeks,Fct,Municipal Area Council,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE AKKO,SIA,17-Oct,2 weeks,Gombe,Akko,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE BALANGA,SIA,17-Oct,2 weeks,Gombe,Balanga,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE BILLIRI,SIA,17-Oct,2 weeks,Gombe,Billiri,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE DUKKU,SIA,17-Oct,2 weeks,Gombe,Dukku,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE FUNAKAYE,SIA,17-Oct,2 weeks,Gombe,Funakaye,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE GOMBE,SIA,17-Oct,2 weeks,Gombe,Gombe,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE KALTUNGO,SIA,17-Oct,2 weeks,Gombe,Kaltungo,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE KWAMI,SIA,17-Oct,2 weeks,Gombe,Kwami,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE NAFADA,SIA,17-Oct,2 weeks,Gombe,Nafada,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE SHOMGOM,SIA,17-Oct,2 weeks,Gombe,Shomgom,,,,,,,,,,,,
SIA 17-Oct 2 weeks GOMBE YAMALTU/DEBA,SIA,17-Oct,2 weeks,Gombe,Yamaltu/Deba,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO ABOH-MBAISE,SIA,17-Oct,2 weeks,Imo,Aboh-Mbaise,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO AHIAZU-MBAISE,SIA,17-Oct,2 weeks,Imo,Ahiazu-Mbaise,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO EHIME -MBANO,SIA,17-Oct,2 weeks,Imo,Ehime -Mbano,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO EZINIHITTE,SIA,17-Oct,2 weeks,Imo,Ezinihitte,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO IDEATO NORTH,SIA,17-Oct,2 weeks,Imo,Ideato North,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO IDEATO SOUTH,SIA,17-Oct,2 weeks,Imo,Ideato South,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO IHITTE/UBOMA,SIA,17-Oct,2 weeks,Imo,Ihitte/Uboma,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO IKEDURU,SIA,17-Oct,2 weeks,Imo,Ikeduru,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO ISIALA MBANO,SIA,17-Oct,2 weeks,Imo,Isiala Mbano,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO ISU,SIA,17-Oct,2 weeks,Imo,Isu,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO MBATOLI,SIA,17-Oct,2 weeks,Imo,Mbatoli,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO NGOR-OKPALA,SIA,17-Oct,2 weeks,Imo,Ngor-Okpala,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO NJABA,SIA,17-Oct,2 weeks,Imo,Njaba,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO NKWERRE,SIA,17-Oct,2 weeks,Imo,Nkwerre,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO NWANGELE,SIA,17-Oct,2 weeks,Imo,Nwangele,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO OBOWO,SIA,17-Oct,2 weeks,Imo,Obowo,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO OGUTA,SIA,17-Oct,2 weeks,Imo,Oguta,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO OHAJI/EGBEMA,SIA,17-Oct,2 weeks,Imo,Ohaji/Egbema,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO OKIGWE,SIA,17-Oct,2 weeks,Imo,Okigwe,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO ORLU,SIA,17-Oct,2 weeks,Imo,Orlu,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO ORSU,SIA,17-Oct,2 weeks,Imo,Orsu,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO ORU EAST,SIA,17-Oct,2 weeks,Imo,Oru East,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO ORU WEST,SIA,17-Oct,2 weeks,Imo,Oru West,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO OWERRI MUNICIPAL,SIA,17-Oct,2 weeks,Imo,Owerri Municipal,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO OWERRI NORTH,SIA,17-Oct,2 weeks,Imo,Owerri North,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO OWERRI WEST,SIA,17-Oct,2 weeks,Imo,Owerri West,,,,,,,,,,,,
SIA 17-Oct 2 weeks IMO UNUIMO,SIA,17-Oct,2 weeks,Imo,Unuimo,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA AUYO,SIA,17-Oct,2 weeks,Jigawa,Auyo,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA BABURA,SIA,17-Oct,2 weeks,Jigawa,Babura,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA BIRINIWA,SIA,17-Oct,2 weeks,Jigawa,Biriniwa,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA BIRNIN KUDU,SIA,17-Oct,2 weeks,Jigawa,Birnin Kudu,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA BUJI,SIA,17-Oct,2 weeks,Jigawa,Buji,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA DUTSE,SIA,17-Oct,2 weeks,Jigawa,Dutse,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA GAGARAWA,SIA,17-Oct,2 weeks,Jigawa,Gagarawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA GARKI,SIA,17-Oct,2 weeks,Jigawa,Garki,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA GUMEL,SIA,17-Oct,2 weeks,Jigawa,Gumel,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA GURI,SIA,17-Oct,2 weeks,Jigawa,Guri,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA GWARAM,SIA,17-Oct,2 weeks,Jigawa,Gwaram,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA GWIWA,SIA,17-Oct,2 weeks,Jigawa,Gwiwa,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA HADEJIA,SIA,17-Oct,2 weeks,Jigawa,Hadejia,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA JAHUN,SIA,17-Oct,2 weeks,Jigawa,Jahun,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA KAFIN HAUSA,SIA,17-Oct,2 weeks,Jigawa,Kafin Hausa,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA KAUGAMA,SIA,17-Oct,2 weeks,Jigawa,Kaugama,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA KAZAURE,SIA,17-Oct,2 weeks,Jigawa,Kazaure,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA KIRI KASAMA,SIA,17-Oct,2 weeks,Jigawa,Kiri Kasama,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA KIYAWA,SIA,17-Oct,2 weeks,Jigawa,Kiyawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA MAIGATARI,SIA,17-Oct,2 weeks,Jigawa,Maigatari,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA MALAM MADURI,SIA,17-Oct,2 weeks,Jigawa,Malam Maduri,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA MIGA,SIA,17-Oct,2 weeks,Jigawa,Miga,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA RINGIM,SIA,17-Oct,2 weeks,Jigawa,Ringim,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA RONI,SIA,17-Oct,2 weeks,Jigawa,Roni,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA SULE TANKAKAR,SIA,17-Oct,2 weeks,Jigawa,Sule Tankakar,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA TAURA,SIA,17-Oct,2 weeks,Jigawa,Taura,,,,,,,,,,,,
SIA 17-Oct 2 weeks JIGAWA YANKWASHI,SIA,17-Oct,2 weeks,Jigawa,Yankwashi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA BIRNIN GWARI,SIA,17-Oct,2 weeks,Kaduna,Birnin Gwari,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA CHIKUN,SIA,17-Oct,2 weeks,Kaduna,Chikun,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA GIWA,SIA,17-Oct,2 weeks,Kaduna,Giwa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA IGABI,SIA,17-Oct,2 weeks,Kaduna,Igabi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA IKARA,SIA,17-Oct,2 weeks,Kaduna,Ikara,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA JABA,SIA,17-Oct,2 weeks,Kaduna,Jaba,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA JEMA'A,SIA,17-Oct,2 weeks,Kaduna,Jema'a,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KACHIA,SIA,17-Oct,2 weeks,Kaduna,Kachia,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KADUNA NORTH,SIA,17-Oct,2 weeks,Kaduna,Kaduna North,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KADUNA SOUTH,SIA,17-Oct,2 weeks,Kaduna,Kaduna South,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KAGARKO,SIA,17-Oct,2 weeks,Kaduna,Kagarko,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KAJURU,SIA,17-Oct,2 weeks,Kaduna,Kajuru,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KAURA,SIA,17-Oct,2 weeks,Kaduna,Kaura,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KAURU,SIA,17-Oct,2 weeks,Kaduna,Kauru,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KUBAN,SIA,17-Oct,2 weeks,Kaduna,Kuban,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA KUDAN,SIA,17-Oct,2 weeks,Kaduna,Kudan,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA LERE,SIA,17-Oct,2 weeks,Kaduna,Lere,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA MAKARFI,SIA,17-Oct,2 weeks,Kaduna,Makarfi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA SABON GARI,SIA,17-Oct,2 weeks,Kaduna,Sabon Gari,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA SANGA,SIA,17-Oct,2 weeks,Kaduna,Sanga,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA SOBA,SIA,17-Oct,2 weeks,Kaduna,Soba,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA ZANGON KATAF,SIA,17-Oct,2 weeks,Kaduna,Zangon Kataf,,,,,,,,,,,,
SIA 17-Oct 2 weeks KADUNA ZARIA,SIA,17-Oct,2 weeks,Kaduna,Zaria,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO AJINGI,SIA,17-Oct,2 weeks,Kano,Ajingi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO ALBASU,SIA,17-Oct,2 weeks,Kano,Albasu,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO BAGWAI,SIA,17-Oct,2 weeks,Kano,Bagwai,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO BEBEJI,SIA,17-Oct,2 weeks,Kano,Bebeji,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO BICHI,SIA,17-Oct,2 weeks,Kano,Bichi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO BUNKURE,SIA,17-Oct,2 weeks,Kano,Bunkure,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO DALA,SIA,17-Oct,2 weeks,Kano,Dala,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO DAMBATTA,SIA,17-Oct,2 weeks,Kano,Dambatta,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO DAWAKIN KUDU,SIA,17-Oct,2 weeks,Kano,Dawakin Kudu,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO DAWAKIN TOFA,SIA,17-Oct,2 weeks,Kano,Dawakin Tofa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO DOGUWA,SIA,17-Oct,2 weeks,Kano,Doguwa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO FAGGE,SIA,17-Oct,2 weeks,Kano,Fagge,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO GABASAWA,SIA,17-Oct,2 weeks,Kano,Gabasawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO GARKO,SIA,17-Oct,2 weeks,Kano,Garko,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO GARUM MALLAM,SIA,17-Oct,2 weeks,Kano,Garum Mallam,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO GAYA,SIA,17-Oct,2 weeks,Kano,Gaya,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO GEZAWA,SIA,17-Oct,2 weeks,Kano,Gezawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO GWALE,SIA,17-Oct,2 weeks,Kano,Gwale,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO GWARZO,SIA,17-Oct,2 weeks,Kano,Gwarzo,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KABO,SIA,17-Oct,2 weeks,Kano,Kabo,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KANO MUNICIPAL,SIA,17-Oct,2 weeks,Kano,Kano Municipal,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KARAYE,SIA,17-Oct,2 weeks,Kano,Karaye,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KIBIYA,SIA,17-Oct,2 weeks,Kano,Kibiya,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KIRU,SIA,17-Oct,2 weeks,Kano,Kiru,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KUMBOTSO,SIA,17-Oct,2 weeks,Kano,Kumbotso,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KUNCHI,SIA,17-Oct,2 weeks,Kano,Kunchi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO KURA,SIA,17-Oct,2 weeks,Kano,Kura,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO MADOBI,SIA,17-Oct,2 weeks,Kano,Madobi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO MAKODA,SIA,17-Oct,2 weeks,Kano,Makoda,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO MINJIBIR,SIA,17-Oct,2 weeks,Kano,Minjibir,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO NASSARAWA,SIA,17-Oct,2 weeks,Kano,Nassarawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO RANO,SIA,17-Oct,2 weeks,Kano,Rano,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO RIMIN GADO,SIA,17-Oct,2 weeks,Kano,Rimin Gado,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO ROGO,SIA,17-Oct,2 weeks,Kano,Rogo,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO SHANONO,SIA,17-Oct,2 weeks,Kano,Shanono,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO SUMAILA,SIA,17-Oct,2 weeks,Kano,Sumaila,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO TAKAI,SIA,17-Oct,2 weeks,Kano,Takai,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO TARAUNI,SIA,17-Oct,2 weeks,Kano,Tarauni,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO TOFA,SIA,17-Oct,2 weeks,Kano,Tofa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO TSANYAWA,SIA,17-Oct,2 weeks,Kano,Tsanyawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO TUDUN WADA,SIA,17-Oct,2 weeks,Kano,Tudun Wada,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO UNGONGO,SIA,17-Oct,2 weeks,Kano,Ungongo,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO WARAWA,SIA,17-Oct,2 weeks,Kano,Warawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KANO WUDIL,SIA,17-Oct,2 weeks,Kano,Wudil,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA BAKORI,SIA,17-Oct,2 weeks,Katsina,Bakori,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA BATAGARAWA,SIA,17-Oct,2 weeks,Katsina,Batagarawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA BATSARI,SIA,17-Oct,2 weeks,Katsina,Batsari,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA BAURE,SIA,17-Oct,2 weeks,Katsina,Baure,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA BINDAWA,SIA,17-Oct,2 weeks,Katsina,Bindawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA CHARANCHI,SIA,17-Oct,2 weeks,Katsina,Charanchi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA DAN MUSA,SIA,17-Oct,2 weeks,Katsina,Dan Musa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA DANDUME,SIA,17-Oct,2 weeks,Katsina,Dandume,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA DANJA,SIA,17-Oct,2 weeks,Katsina,Danja,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA DAURA,SIA,17-Oct,2 weeks,Katsina,Daura,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA DUTSI,SIA,17-Oct,2 weeks,Katsina,Dutsi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA DUTSIN MA,SIA,17-Oct,2 weeks,Katsina,Dutsin Ma,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA FASKARI,SIA,17-Oct,2 weeks,Katsina,Faskari,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA FUNTUA,SIA,17-Oct,2 weeks,Katsina,Funtua,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA INGAWA,SIA,17-Oct,2 weeks,Katsina,Ingawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA JIBIA,SIA,17-Oct,2 weeks,Katsina,Jibia,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA KAFUR,SIA,17-Oct,2 weeks,Katsina,Kafur,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA KAITA,SIA,17-Oct,2 weeks,Katsina,Kaita,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA KANKARA,SIA,17-Oct,2 weeks,Katsina,Kankara,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA KANKIA,SIA,17-Oct,2 weeks,Katsina,Kankia,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA KATSINA,SIA,17-Oct,2 weeks,Katsina,Katsina,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA KURFI,SIA,17-Oct,2 weeks,Katsina,Kurfi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA KUSADA,SIA,17-Oct,2 weeks,Katsina,Kusada,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA MAI'ADUA,SIA,17-Oct,2 weeks,Katsina,Mai'adua,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA MALUMFASHI,SIA,17-Oct,2 weeks,Katsina,Malumfashi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA MANI,SIA,17-Oct,2 weeks,Katsina,Mani,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA MASHI,SIA,17-Oct,2 weeks,Katsina,Mashi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA MATAZU,SIA,17-Oct,2 weeks,Katsina,Matazu,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA MUSAWA,SIA,17-Oct,2 weeks,Katsina,Musawa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA RIMI,SIA,17-Oct,2 weeks,Katsina,Rimi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA SABUWA,SIA,17-Oct,2 weeks,Katsina,Sabuwa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA SAFANA,SIA,17-Oct,2 weeks,Katsina,Safana,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA SANDAMU,SIA,17-Oct,2 weeks,Katsina,Sandamu,,,,,,,,,,,,
SIA 17-Oct 2 weeks KATSINA ZANGO,SIA,17-Oct,2 weeks,Katsina,Zango,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI ALEIRO,SIA,17-Oct,2 weeks,Kebbi,Aleiro,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI AREWA DANDI,SIA,17-Oct,2 weeks,Kebbi,Arewa Dandi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI ARGUNGU,SIA,17-Oct,2 weeks,Kebbi,Argungu,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI AUGIE,SIA,17-Oct,2 weeks,Kebbi,Augie,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI BAGUDO,SIA,17-Oct,2 weeks,Kebbi,Bagudo,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI BIRNIN KEBBI,SIA,17-Oct,2 weeks,Kebbi,Birnin Kebbi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI BUNZA,SIA,17-Oct,2 weeks,Kebbi,Bunza,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI DANDI,SIA,17-Oct,2 weeks,Kebbi,Dandi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI FAKAI,SIA,17-Oct,2 weeks,Kebbi,Fakai,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI GWANDU,SIA,17-Oct,2 weeks,Kebbi,Gwandu,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI JEGA,SIA,17-Oct,2 weeks,Kebbi,Jega,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI KALGO,SIA,17-Oct,2 weeks,Kebbi,Kalgo,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI KOKO/BESSE,SIA,17-Oct,2 weeks,Kebbi,Koko/Besse,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI MAIYAMA,SIA,17-Oct,2 weeks,Kebbi,Maiyama,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI NGASKI,SIA,17-Oct,2 weeks,Kebbi,Ngaski,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI SAKABA,SIA,17-Oct,2 weeks,Kebbi,Sakaba,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI SHANGA,SIA,17-Oct,2 weeks,Kebbi,Shanga,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI SURU,SIA,17-Oct,2 weeks,Kebbi,Suru,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI WASAGU/DANKO,SIA,17-Oct,2 weeks,Kebbi,Wasagu/Danko,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI YAURI,SIA,17-Oct,2 weeks,Kebbi,Yauri,,,,,,,,,,,,
SIA 17-Oct 2 weeks KEBBI ZURU,SIA,17-Oct,2 weeks,Kebbi,Zuru,,,,,,,,,,,,
SIA 17-Oct 2 weeks KOGI ADAVI,SIA,17-Oct,2 weeks,Kogi,Adavi,,,,,,,,,,,,
SIA 17-Oct 2 weeks KOGI AJAOKUTA,SIA,17-Oct,2 weeks,Kogi,Ajaokuta,,,,,,,,,,,,
SIA 17-Oct 2 weeks KOGI ANKPA,SIA,17-Oct,2 weeks,Kogi,Ankpa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KOGI BASSA,SIA,17-Oct,2 weeks,Kogi,Bassa,,,,,,,,,,,,
SIA 17-Oct 2 weeks KOGI DEKINA,SIA,17-Oct,2 weeks,Kogi,Dekina,,,,,,,,,,,,
SIA 17-Oct 2 weeks KOGI IBAJI,SIA,17-Oct,2 weeks,Kogi,Ibaji,,,,,,,,,,,,
SIA 17-Oct 2 weeks KOGI IDAH,SIA,17-Oct,2 weeks,Kogi,Idah,,,,,,,,,,,,
